long,lat,value
275.500000, 43.500000, -0.397127
276.500000, 43.500000, -0.347314
277.500000, 43.500000, -0.503432
278.500000, 43.500000, -0.659549
279.500000, 43.500000, -0.599769
280.500000, 43.500000, -0.468019
281.500000, 43.500000, -0.380298
282.500000, 43.500000, -0.424658
283.500000, 43.500000, -0.469015
284.500000, 43.500000, -0.516100
285.500000, 43.500000, -0.564095
286.500000, 43.500000, -0.617736
287.500000, 43.500000, -0.688309
288.500000, 43.500000, -0.758883
289.500000, 43.500000, -0.723208
352.500000, 43.500000, -0.810509
353.500000, 43.500000, -0.573888
354.500000, 43.500000, -0.453003
355.500000, 43.500000, -0.370696
358.500000, 43.500000, -0.387464
359.500000, 43.500000, -0.404406
0.500000, 44.500000, -0.368794
1.500000, 44.500000, -0.398492
2.500000, 44.500000, -0.420431
3.500000, 44.500000, -0.442369
4.500000, 44.500000, -0.262827
5.500000, 44.500000, -0.016125
6.500000, 44.500000, 0.151152
7.500000, 44.500000, 0.080161
8.500000, 44.500000, 0.009172
9.500000, 44.500000, -0.021151
10.500000, 44.500000, -0.037914
11.500000, 44.500000, -0.057245
15.500000, 44.500000, -0.167388
16.500000, 44.500000, -0.192616
17.500000, 44.500000, -0.208902
18.500000, 44.500000, -0.225190
19.500000, 44.500000, -0.183294
20.500000, 44.500000, -0.122006
21.500000, 44.500000, -0.077653
22.500000, 44.500000, -0.084099
23.500000, 44.500000, -0.090546
24.500000, 44.500000, -0.011161
25.500000, 44.500000, 0.096836
26.500000, 44.500000, 0.183115
27.500000, 44.500000, 0.204244
28.500000, 44.500000, 0.225373
38.500000, 44.500000, -0.690448
39.500000, 44.500000, -0.662835
40.500000, 44.500000, -0.594542
41.500000, 44.500000, -0.501583
42.500000, 44.500000, -0.334635
43.500000, 44.500000, -0.167684
44.500000, 44.500000, -0.069479
45.500000, 44.500000, 0.005810
51.500000, 44.500000, -0.028069
52.500000, 44.500000, -0.057356
53.500000, 44.500000, -0.086644
54.500000, 44.500000, -0.100275
55.500000, 44.500000, -0.108688
56.500000, 44.500000, -0.107200
57.500000, 44.500000, -0.076008
58.500000, 44.500000, -0.044818
59.500000, 44.500000, 0.085395
60.500000, 44.500000, 0.248614
61.500000, 44.500000, 0.327585
62.500000, 44.500000, 0.153809
63.500000, 44.500000, -0.019967
64.500000, 44.500000, -0.073717
65.500000, 44.500000, -0.087460
66.500000, 44.500000, -0.107520
67.500000, 44.500000, -0.146535
68.500000, 44.500000, -0.185550
69.500000, 44.500000, -0.210504
70.500000, 44.500000, -0.230771
71.500000, 44.500000, -0.244924
72.500000, 44.500000, -0.240738
73.500000, 44.500000, -0.236552
74.500000, 44.500000, -0.229529
75.500000, 44.500000, -0.221560
76.500000, 44.500000, -0.214338
77.500000, 44.500000, -0.209353
78.500000, 44.500000, -0.204367
79.500000, 44.500000, -0.155086
80.500000, 44.500000, -0.091040
81.500000, 44.500000, -0.036818
82.500000, 44.500000, -0.012071
83.500000, 44.500000, 0.012676
84.500000, 44.500000, 0.035138
85.500000, 44.500000, 0.056837
86.500000, 44.500000, 0.070914
87.500000, 44.500000, 0.062124
88.500000, 44.500000, 0.053334
89.500000, 44.500000, 0.036210
90.500000, 44.500000, 0.016307
91.500000, 44.500000, -0.002730
92.500000, 44.500000, -0.019167
93.500000, 44.500000, -0.035604
94.500000, 44.500000, -0.035361
95.500000, 44.500000, -0.029557
96.500000, 44.500000, -0.015010
97.500000, 44.500000, 0.025768
98.500000, 44.500000, 0.066546
99.500000, 44.500000, 0.095690
100.500000, 44.500000, 0.120956
101.500000, 44.500000, 0.144288
102.500000, 44.500000, 0.161818
103.500000, 44.500000, 0.179348
104.500000, 44.500000, 0.165719
105.500000, 44.500000, 0.141704
106.500000, 44.500000, 0.122890
107.500000, 44.500000, 0.119674
108.500000, 44.500000, 0.116459
109.500000, 44.500000, 0.137419
110.500000, 44.500000, 0.166437
111.500000, 44.500000, 0.204823
112.500000, 44.500000, 0.271315
113.500000, 44.500000, 0.337808
114.500000, 44.500000, 0.351460
115.500000, 44.500000, 0.347499
116.500000, 44.500000, 0.343011
117.500000, 44.500000, 0.336945
118.500000, 44.500000, 0.330878
119.500000, 44.500000, 0.364697
120.500000, 44.500000, 0.411811
121.500000, 44.500000, 0.448423
122.500000, 44.500000, 0.453528
123.500000, 44.500000, 0.458632
124.500000, 44.500000, 0.458662
125.500000, 44.500000, 0.457001
126.500000, 44.500000, 0.454049
127.500000, 44.500000, 0.447218
128.500000, 44.500000, 0.440385
129.500000, 44.500000, 0.417640
130.500000, 44.500000, 0.389589
131.500000, 44.500000, 0.349438
132.500000, 44.500000, 0.272987
133.500000, 44.500000, 0.196534
134.500000, 44.500000, 0.258825
135.500000, 44.500000, 0.367367
142.500000, 44.500000, 0.281999
236.500000, 44.500000, 0.201567
237.500000, 44.500000, 0.164766
238.500000, 44.500000, 0.127964
239.500000, 44.500000, 0.106132
240.500000, 44.500000, 0.089288
241.500000, 44.500000, 0.070372
242.500000, 44.500000, 0.045234
243.500000, 44.500000, 0.020097
244.500000, 44.500000, -0.064421
245.500000, 44.500000, -0.168733
246.500000, 44.500000, -0.275949
247.500000, 44.500000, -0.391872
248.500000, 44.500000, -0.507795
249.500000, 44.500000, -0.502974
250.500000, 44.500000, -0.457904
251.500000, 44.500000, -0.422623
252.500000, 44.500000, -0.416708
253.500000, 44.500000, -0.410792
254.500000, 44.500000, -0.454229
255.500000, 44.500000, -0.514117
256.500000, 44.500000, -0.549159
257.500000, 44.500000, -0.509661
258.500000, 44.500000, -0.470165
259.500000, 44.500000, -0.503927
260.500000, 44.500000, -0.562109
261.500000, 44.500000, -0.610374
262.500000, 44.500000, -0.628877
263.500000, 44.500000, -0.647379
264.500000, 44.500000, -0.628115
265.500000, 44.500000, -0.596262
266.500000, 44.500000, -0.572620
267.500000, 44.500000, -0.573614
268.500000, 44.500000, -0.574609
269.500000, 44.500000, -0.573025
270.500000, 44.500000, -0.570583
271.500000, 44.500000, -0.564168
272.500000, 44.500000, -0.545842
273.500000, 44.500000, -0.527515
274.500000, 44.500000, -0.469570
275.500000, 44.500000, -0.398419
276.500000, 44.500000, -0.379378
277.500000, 44.500000, -0.516664
278.500000, 44.500000, -0.653951
279.500000, 44.500000, -0.588546
280.500000, 44.500000, -0.455579
281.500000, 44.500000, -0.367417
282.500000, 44.500000, -0.413673
283.500000, 44.500000, -0.459927
284.500000, 44.500000, -0.486364
285.500000, 44.500000, -0.506199
286.500000, 44.500000, -0.538147
287.500000, 44.500000, -0.606447
288.500000, 44.500000, -0.674748
289.500000, 44.500000, -0.639782
290.500000, 44.500000, -0.570399
291.500000, 44.500000, -0.499613
294.500000, 44.500000, -0.308236
295.500000, 44.500000, -0.278017
359.500000, 44.500000, -0.336506
0.500000, 45.500000, -0.272656
1.500000, 45.500000, -0.307034
2.500000, 45.500000, -0.280081
3.500000, 45.500000, -0.253127
4.500000, 45.500000, -0.115242
5.500000, 45.500000, 0.059621
6.500000, 45.500000, 0.173991
7.500000, 45.500000, 0.106876
8.500000, 45.500000, 0.039762
9.500000, 45.500000, 0.035017
10.500000, 45.500000, 0.051059
11.500000, 45.500000, 0.065370
12.500000, 45.500000, 0.074480
13.500000, 45.500000, 0.083590
14.500000, 45.500000, 0.008829
15.500000, 45.500000, -0.093889
16.500000, 45.500000, -0.182590
17.500000, 45.500000, -0.229242
18.500000, 45.500000, -0.275893
19.500000, 45.500000, -0.242935
20.500000, 45.500000, -0.183446
21.500000, 45.500000, -0.133317
22.500000, 45.500000, -0.111285
23.500000, 45.500000, -0.089252
24.500000, 45.500000, -0.015689
25.500000, 45.500000, 0.075049
26.500000, 45.500000, 0.150570
27.500000, 45.500000, 0.180438
28.500000, 45.500000, 0.210305
29.500000, 45.500000, 0.107422
33.500000, 45.500000, -0.397363
34.500000, 45.500000, -0.424100
37.500000, 45.500000, -0.538890
38.500000, 45.500000, -0.632107
39.500000, 45.500000, -0.598892
40.500000, 45.500000, -0.523530
41.500000, 45.500000, -0.439837
42.500000, 45.500000, -0.331142
43.500000, 45.500000, -0.222445
44.500000, 45.500000, -0.148089
45.500000, 45.500000, -0.085178
46.500000, 45.500000, -0.026821
54.500000, 45.500000, -0.122251
55.500000, 45.500000, -0.149557
56.500000, 45.500000, -0.164406
57.500000, 45.500000, -0.141881
58.500000, 45.500000, -0.119357
59.500000, 45.500000, -0.017497
60.500000, 45.500000, 0.110808
61.500000, 45.500000, 0.178269
62.500000, 45.500000, 0.063202
63.500000, 45.500000, -0.051865
64.500000, 45.500000, -0.092337
65.500000, 45.500000, -0.107944
66.500000, 45.500000, -0.124897
67.500000, 45.500000, -0.145892
68.500000, 45.500000, -0.166886
69.500000, 45.500000, -0.173945
70.500000, 45.500000, -0.176358
71.500000, 45.500000, -0.178708
72.500000, 45.500000, -0.180872
73.500000, 45.500000, -0.183036
74.500000, 45.500000, -0.177691
75.500000, 45.500000, -0.169843
76.500000, 45.500000, -0.163626
77.500000, 45.500000, -0.162308
78.500000, 45.500000, -0.160989
79.500000, 45.500000, -0.120208
80.500000, 45.500000, -0.066272
81.500000, 45.500000, -0.018198
82.500000, 45.500000, 0.012287
83.500000, 45.500000, 0.042772
84.500000, 45.500000, 0.074731
85.500000, 45.500000, 0.107182
86.500000, 45.500000, 0.123673
87.500000, 45.500000, 0.092288
88.500000, 45.500000, 0.060902
89.500000, 45.500000, 0.033989
90.500000, 45.500000, 0.008565
91.500000, 45.500000, -0.012023
92.500000, 45.500000, -0.018108
93.500000, 45.500000, -0.024195
94.500000, 45.500000, -0.021330
95.500000, 45.500000, -0.015482
96.500000, 45.500000, -0.002766
97.500000, 45.500000, 0.030555
98.500000, 45.500000, 0.063876
99.500000, 45.500000, 0.093436
100.500000, 45.500000, 0.121743
101.500000, 45.500000, 0.150600
102.500000, 45.500000, 0.181112
103.500000, 45.500000, 0.211623
104.500000, 45.500000, 0.184858
105.500000, 45.500000, 0.138999
106.500000, 45.500000, 0.103767
107.500000, 45.500000, 0.100412
108.500000, 45.500000, 0.097058
109.500000, 45.500000, 0.135982
110.500000, 45.500000, 0.188999
111.500000, 45.500000, 0.242423
112.500000, 45.500000, 0.297069
113.500000, 45.500000, 0.351716
114.500000, 45.500000, 0.351399
115.500000, 45.500000, 0.332759
116.500000, 45.500000, 0.325534
117.500000, 45.500000, 0.352556
118.500000, 45.500000, 0.379577
119.500000, 45.500000, 0.384566
120.500000, 45.500000, 0.382210
121.500000, 45.500000, 0.386810
122.500000, 45.500000, 0.412279
123.500000, 45.500000, 0.437748
124.500000, 45.500000, 0.460488
125.500000, 45.500000, 0.482320
126.500000, 45.500000, 0.491617
127.500000, 45.500000, 0.463316
128.500000, 45.500000, 0.435015
129.500000, 45.500000, 0.384835
130.500000, 45.500000, 0.327363
131.500000, 45.500000, 0.269622
132.500000, 45.500000, 0.211079
133.500000, 45.500000, 0.152536
134.500000, 45.500000, 0.171346
135.500000, 45.500000, 0.215940
136.500000, 45.500000, 0.300830
236.500000, 45.500000, 0.349455
237.500000, 45.500000, 0.214879
238.500000, 45.500000, 0.080304
239.500000, 45.500000, 0.081643
240.500000, 45.500000, 0.128289
241.500000, 45.500000, 0.163328
242.500000, 45.500000, 0.163547
243.500000, 45.500000, 0.163767
244.500000, 45.500000, 0.074346
245.500000, 45.500000, -0.044957
246.500000, 45.500000, -0.157393
247.500000, 45.500000, -0.249232
248.500000, 45.500000, -0.341071
249.500000, 45.500000, -0.362127
250.500000, 45.500000, -0.359590
251.500000, 45.500000, -0.364338
252.500000, 45.500000, -0.390943
253.500000, 45.500000, -0.417548
254.500000, 45.500000, -0.442804
255.500000, 45.500000, -0.467610
256.500000, 45.500000, -0.473032
257.500000, 45.500000, -0.420300
258.500000, 45.500000, -0.367569
259.500000, 45.500000, -0.407982
260.500000, 45.500000, -0.479446
261.500000, 45.500000, -0.540486
262.500000, 45.500000, -0.570255
263.500000, 45.500000, -0.600025
264.500000, 45.500000, -0.530195
265.500000, 45.500000, -0.427164
266.500000, 45.500000, -0.357148
267.500000, 45.500000, -0.386178
268.500000, 45.500000, -0.415208
269.500000, 45.500000, -0.456586
270.500000, 45.500000, -0.502079
271.500000, 45.500000, -0.526051
273.500000, 45.500000, -0.444867
274.500000, 45.500000, -0.428889
275.500000, 45.500000, -0.421113
276.500000, 45.500000, -0.431403
277.500000, 45.500000, -0.495883
278.500000, 45.500000, -0.560366
279.500000, 45.500000, -0.501808
280.500000, 45.500000, -0.402241
281.500000, 45.500000, -0.339148
282.500000, 45.500000, -0.385478
283.500000, 45.500000, -0.431810
284.500000, 45.500000, -0.443462
285.500000, 45.500000, -0.443552
286.500000, 45.500000, -0.457987
287.500000, 45.500000, -0.515456
288.500000, 45.500000, -0.572922
289.500000, 45.500000, -0.528138
290.500000, 45.500000, -0.449275
291.500000, 45.500000, -0.372857
292.500000, 45.500000, -0.303776
293.500000, 45.500000, -0.234699
294.500000, 45.500000, -0.248475
295.500000, 45.500000, -0.289873
296.500000, 45.500000, -0.336757
359.500000, 45.500000, -0.217835
0.500000, 46.500000, -0.167642
1.500000, 46.500000, -0.206767
2.500000, 46.500000, -0.158684
3.500000, 46.500000, -0.110605
4.500000, 46.500000, -0.019490
5.500000, 46.500000, 0.085969
6.500000, 46.500000, 0.152399
7.500000, 46.500000, 0.101739
8.500000, 46.500000, 0.051077
9.500000, 46.500000, 0.061970
10.500000, 46.500000, 0.093381
11.500000, 46.500000, 0.126661
12.500000, 46.500000, 0.165548
13.500000, 46.500000, 0.204434
14.500000, 46.500000, 0.105585
15.500000, 46.500000, -0.039179
16.500000, 46.500000, -0.165338
17.500000, 46.500000, -0.235668
18.500000, 46.500000, -0.305998
19.500000, 46.500000, -0.287425
20.500000, 46.500000, -0.239219
21.500000, 46.500000, -0.191830
22.500000, 46.500000, -0.146892
23.500000, 46.500000, -0.101954
24.500000, 46.500000, -0.026824
25.500000, 46.500000, 0.058368
26.500000, 46.500000, 0.129014
27.500000, 46.500000, 0.156009
28.500000, 46.500000, 0.183005
29.500000, 46.500000, 0.139728
30.500000, 46.500000, 0.073026
31.500000, 46.500000, -0.011932
32.500000, 46.500000, -0.151658
33.500000, 46.500000, -0.291383
34.500000, 46.500000, -0.329549
35.500000, 46.500000, -0.333859
38.500000, 46.500000, -0.542653
39.500000, 46.500000, -0.518372
40.500000, 46.500000, -0.455544
41.500000, 46.500000, -0.393786
42.500000, 46.500000, -0.335243
43.500000, 46.500000, -0.276699
44.500000, 46.500000, -0.220961
45.500000, 46.500000, -0.166155
46.500000, 46.500000, -0.121035
47.500000, 46.500000, -0.104970
54.500000, 46.500000, -0.156471
55.500000, 46.500000, -0.201954
56.500000, 46.500000, -0.232006
57.500000, 46.500000, -0.215763
58.500000, 46.500000, -0.199520
59.500000, 46.500000, -0.120036
60.500000, 46.500000, -0.019471
61.500000, 46.500000, 0.040125
62.500000, 46.500000, -0.023180
63.500000, 46.500000, -0.086486
64.500000, 46.500000, -0.115880
65.500000, 46.500000, -0.133969
66.500000, 46.500000, -0.147433
67.500000, 46.500000, -0.147015
68.500000, 46.500000, -0.146598
69.500000, 46.500000, -0.138416
70.500000, 46.500000, -0.127645
71.500000, 46.500000, -0.119565
72.500000, 46.500000, -0.119554
73.500000, 46.500000, -0.119543
74.500000, 46.500000, -0.115625
75.500000, 46.500000, -0.110405
76.500000, 46.500000, -0.106995
77.500000, 46.500000, -0.109017
78.500000, 46.500000, -0.111039
79.500000, 46.500000, -0.081857
80.500000, 46.500000, -0.042272
81.500000, 46.500000, -0.004555
82.500000, 46.500000, 0.027565
83.500000, 46.500000, 0.059685
84.500000, 46.500000, 0.093524
85.500000, 46.500000, 0.127936
86.500000, 46.500000, 0.144269
87.500000, 46.500000, 0.106365
88.500000, 46.500000, 0.068460
89.500000, 46.500000, 0.038732
90.500000, 46.500000, 0.011730
91.500000, 46.500000, -0.009944
92.500000, 46.500000, -0.015632
93.500000, 46.500000, -0.021321
94.500000, 46.500000, -0.017205
95.500000, 46.500000, -0.009822
96.500000, 46.500000, 0.002469
97.500000, 46.500000, 0.029483
98.500000, 46.500000, 0.056496
99.500000, 46.500000, 0.084431
100.500000, 46.500000, 0.112672
101.500000, 46.500000, 0.143940
102.500000, 46.500000, 0.184288
103.500000, 46.500000, 0.224636
104.500000, 46.500000, 0.194806
105.500000, 46.500000, 0.141583
106.500000, 46.500000, 0.100712
107.500000, 46.500000, 0.096899
108.500000, 46.500000, 0.093085
109.500000, 46.500000, 0.143782
110.500000, 46.500000, 0.212647
111.500000, 46.500000, 0.273810
112.500000, 46.500000, 0.311866
113.500000, 46.500000, 0.349921
114.500000, 46.500000, 0.336086
115.500000, 46.500000, 0.304954
116.500000, 46.500000, 0.293393
117.500000, 46.500000, 0.340547
118.500000, 46.500000, 0.387701
119.500000, 46.500000, 0.375073
120.500000, 46.500000, 0.342517
121.500000, 46.500000, 0.326696
122.500000, 46.500000, 0.361075
123.500000, 46.500000, 0.395455
124.500000, 46.500000, 0.435345
125.500000, 46.500000, 0.477072
126.500000, 46.500000, 0.498936
127.500000, 46.500000, 0.461208
128.500000, 46.500000, 0.423482
129.500000, 46.500000, 0.364396
130.500000, 46.500000, 0.298190
131.500000, 46.500000, 0.236079
132.500000, 46.500000, 0.186255
133.500000, 46.500000, 0.136432
134.500000, 46.500000, 0.111251
135.500000, 46.500000, 0.094285
136.500000, 46.500000, 0.160368
137.500000, 46.500000, 0.475597
236.500000, 46.500000, 0.429300
237.500000, 46.500000, 0.229628
238.500000, 46.500000, 0.029951
239.500000, 46.500000, 0.056443
240.500000, 46.500000, 0.158324
241.500000, 46.500000, 0.238880
242.500000, 46.500000, 0.255450
243.500000, 46.500000, 0.272020
244.500000, 46.500000, 0.177819
245.500000, 46.500000, 0.046698
246.500000, 46.500000, -0.068017
247.500000, 46.500000, -0.133507
248.500000, 46.500000, -0.198997
249.500000, 46.500000, -0.236207
250.500000, 46.500000, -0.263991
251.500000, 46.500000, -0.296997
252.500000, 46.500000, -0.345669
253.500000, 46.500000, -0.394344
254.500000, 46.500000, -0.407158
255.500000, 46.500000, -0.408018
256.500000, 46.500000, -0.395450
257.500000, 46.500000, -0.342597
258.500000, 46.500000, -0.289741
259.500000, 46.500000, -0.332852
260.500000, 46.500000, -0.407950
261.500000, 46.500000, -0.473529
262.500000, 46.500000, -0.510548
263.500000, 46.500000, -0.547566
264.500000, 46.500000, -0.443299
265.500000, 46.500000, -0.291938
266.500000, 46.500000, -0.188375
267.500000, 46.500000, -0.228218
268.500000, 46.500000, -0.268060
269.500000, 46.500000, -0.335209
270.500000, 46.500000, -0.411466
273.500000, 46.500000, -0.356875
274.500000, 46.500000, -0.373426
275.500000, 46.500000, -0.412058
276.500000, 46.500000, -0.446375
277.500000, 46.500000, -0.467753
278.500000, 46.500000, -0.489131
279.500000, 46.500000, -0.429479
280.500000, 46.500000, -0.342820
281.500000, 46.500000, -0.288756
282.500000, 46.500000, -0.332483
283.500000, 46.500000, -0.376209
284.500000, 46.500000, -0.383992
285.500000, 46.500000, -0.379796
286.500000, 46.500000, -0.387844
287.500000, 46.500000, -0.432631
288.500000, 46.500000, -0.477416
289.500000, 46.500000, -0.437412
290.500000, 46.500000, -0.369142
291.500000, 46.500000, -0.303956
292.500000, 46.500000, -0.248008
293.500000, 46.500000, -0.192062
294.500000, 46.500000, -0.227993
295.500000, 46.500000, -0.294554
358.500000, 46.500000, -0.020242
359.500000, 46.500000, -0.099450
0.500000, 47.500000, -0.036006
1.500000, 47.500000, -0.080078
2.500000, 47.500000, -0.094158
3.500000, 47.500000, -0.108237
4.500000, 47.500000, -0.079239
5.500000, 47.500000, -0.035880
6.500000, 47.500000, -0.002481
7.500000, 47.500000, 0.001044
8.500000, 47.500000, 0.004568
9.500000, 47.500000, 0.001286
10.500000, 47.500000, -0.004265
11.500000, 47.500000, 0.003982
12.500000, 47.500000, 0.053605
13.500000, 47.500000, 0.103229
14.500000, 47.500000, 0.048568
15.500000, 47.500000, -0.040851
16.500000, 47.500000, -0.126405
17.500000, 47.500000, -0.200356
18.500000, 47.500000, -0.274308
19.500000, 47.500000, -0.286455
20.500000, 47.500000, -0.278001
21.500000, 47.500000, -0.258881
22.500000, 47.500000, -0.207765
23.500000, 47.500000, -0.156649
24.500000, 47.500000, -0.057780
25.500000, 47.500000, 0.057005
26.500000, 47.500000, 0.140418
27.500000, 47.500000, 0.129715
28.500000, 47.500000, 0.119010
29.500000, 47.500000, 0.091785
30.500000, 47.500000, 0.059053
31.500000, 47.500000, 0.015881
32.500000, 47.500000, -0.058608
33.500000, 47.500000, -0.133098
34.500000, 47.500000, -0.155056
35.500000, 47.500000, -0.159505
36.500000, 47.500000, -0.184731
37.500000, 47.500000, -0.272293
38.500000, 47.500000, -0.359854
39.500000, 47.500000, -0.388119
40.500000, 47.500000, -0.396621
41.500000, 47.500000, -0.394822
42.500000, 47.500000, -0.362127
43.500000, 47.500000, -0.329432
44.500000, 47.500000, -0.276619
45.500000, 47.500000, -0.217101
46.500000, 47.500000, -0.166674
47.500000, 47.500000, -0.143522
48.500000, 47.500000, -0.120371
49.500000, 47.500000, -0.094784
50.500000, 47.500000, -0.068385
53.500000, 47.500000, -0.168019
54.500000, 47.500000, -0.227424
55.500000, 47.500000, -0.288935
56.500000, 47.500000, -0.330789
57.500000, 47.500000, -0.313672
58.500000, 47.500000, -0.296555
59.500000, 47.500000, -0.221513
60.500000, 47.500000, -0.127164
61.500000, 47.500000, -0.064499
62.500000, 47.500000, -0.096885
63.500000, 47.500000, -0.129272
64.500000, 47.500000, -0.154191
65.500000, 47.500000, -0.176620
66.500000, 47.500000, -0.185442
67.500000, 47.500000, -0.153439
68.500000, 47.500000, -0.121437
69.500000, 47.500000, -0.105978
70.500000, 47.500000, -0.096033
71.500000, 47.500000, -0.081635
72.500000, 47.500000, -0.053878
73.500000, 47.500000, -0.026121
74.500000, 47.500000, -0.022880
75.500000, 47.500000, -0.027809
76.500000, 47.500000, -0.032602
77.500000, 47.500000, -0.036986
78.500000, 47.500000, -0.041369
79.500000, 47.500000, -0.033086
80.500000, 47.500000, -0.020582
81.500000, 47.500000, -0.005842
82.500000, 47.500000, 0.015604
83.500000, 47.500000, 0.037051
84.500000, 47.500000, 0.049915
85.500000, 47.500000, 0.059919
86.500000, 47.500000, 0.068375
87.500000, 47.500000, 0.072181
88.500000, 47.500000, 0.075989
89.500000, 47.500000, 0.064370
90.500000, 47.500000, 0.047609
91.500000, 47.500000, 0.026250
92.500000, 47.500000, -0.008902
93.500000, 47.500000, -0.044055
94.500000, 47.500000, -0.042800
95.500000, 47.500000, -0.029409
96.500000, 47.500000, -0.013326
97.500000, 47.500000, 0.010831
98.500000, 47.500000, 0.034987
99.500000, 47.500000, 0.055171
100.500000, 47.500000, 0.074030
101.500000, 47.500000, 0.098362
102.500000, 47.500000, 0.139111
103.500000, 47.500000, 0.179860
104.500000, 47.500000, 0.177183
105.500000, 47.500000, 0.160031
106.500000, 47.500000, 0.145859
107.500000, 47.500000, 0.140631
108.500000, 47.500000, 0.135402
109.500000, 47.500000, 0.179291
110.500000, 47.500000, 0.239554
111.500000, 47.500000, 0.286558
112.500000, 47.500000, 0.293787
113.500000, 47.500000, 0.301017
114.500000, 47.500000, 0.275022
115.500000, 47.500000, 0.237952
116.500000, 47.500000, 0.217255
117.500000, 47.500000, 0.245678
118.500000, 47.500000, 0.274101
119.500000, 47.500000, 0.277498
120.500000, 47.500000, 0.272553
121.500000, 47.500000, 0.271077
122.500000, 47.500000, 0.280006
123.500000, 47.500000, 0.288934
124.500000, 47.500000, 0.329293
125.500000, 47.500000, 0.380128
126.500000, 47.500000, 0.415500
127.500000, 47.500000, 0.404487
128.500000, 47.500000, 0.393473
129.500000, 47.500000, 0.381060
130.500000, 47.500000, 0.368179
131.500000, 47.500000, 0.341351
132.500000, 47.500000, 0.272675
133.500000, 47.500000, 0.204000
134.500000, 47.500000, 0.133307
135.500000, 47.500000, 0.061943
136.500000, 47.500000, 0.068827
137.500000, 47.500000, 0.310456
138.500000, 47.500000, 0.552084
236.500000, 47.500000, 0.305019
237.500000, 47.500000, 0.138276
238.500000, 47.500000, -0.028468
239.500000, 47.500000, 0.029113
240.500000, 47.500000, 0.161472
241.500000, 47.500000, 0.262215
242.500000, 47.500000, 0.268118
243.500000, 47.500000, 0.274019
244.500000, 47.500000, 0.175418
245.500000, 47.500000, 0.041980
246.500000, 47.500000, -0.066184
247.500000, 47.500000, -0.098529
248.500000, 47.500000, -0.130874
249.500000, 47.500000, -0.155064
250.500000, 47.500000, -0.176533
251.500000, 47.500000, -0.202482
252.500000, 47.500000, -0.241870
253.500000, 47.500000, -0.281256
254.500000, 47.500000, -0.298847
255.500000, 47.500000, -0.309172
256.500000, 47.500000, -0.313505
257.500000, 47.500000, -0.299863
258.500000, 47.500000, -0.286221
259.500000, 47.500000, -0.320161
260.500000, 47.500000, -0.369962
261.500000, 47.500000, -0.415367
262.500000, 47.500000, -0.447579
263.500000, 47.500000, -0.479793
264.500000, 47.500000, -0.389476
265.500000, 47.500000, -0.258317
266.500000, 47.500000, -0.159694
267.500000, 47.500000, -0.158679
268.500000, 47.500000, -0.157664
269.500000, 47.500000, -0.199031
270.500000, 47.500000, -0.254529
271.500000, 47.500000, -0.291339
272.500000, 47.500000, -0.272093
273.500000, 47.500000, -0.252847
274.500000, 47.500000, -0.273628
275.500000, 47.500000, -0.307753
276.500000, 47.500000, -0.350193
277.500000, 47.500000, -0.417572
278.500000, 47.500000, -0.484953
279.500000, 47.500000, -0.400375
280.500000, 47.500000, -0.265147
281.500000, 47.500000, -0.171996
282.500000, 47.500000, -0.205077
283.500000, 47.500000, -0.238160
284.500000, 47.500000, -0.274836
285.500000, 47.500000, -0.312707
286.500000, 47.500000, -0.347751
287.500000, 47.500000, -0.374309
288.500000, 47.500000, -0.400867
289.500000, 47.500000, -0.409426
290.500000, 47.500000, -0.411985
291.500000, 47.500000, -0.408623
292.500000, 47.500000, -0.387495
293.500000, 47.500000, -0.366364
294.500000, 47.500000, -0.325349
303.500000, 47.500000, -0.677326
304.500000, 47.500000, -0.646036
357.500000, 47.500000, 0.119910
358.500000, 47.500000, 0.070877
359.500000, 47.500000, 0.018064
0.500000, 48.500000, 0.095632
1.500000, 48.500000, 0.046613
2.500000, 48.500000, -0.029630
3.500000, 48.500000, -0.105870
4.500000, 48.500000, -0.138987
5.500000, 48.500000, -0.157727
6.500000, 48.500000, -0.157356
7.500000, 48.500000, -0.099651
8.500000, 48.500000, -0.041944
9.500000, 48.500000, -0.059398
10.500000, 48.500000, -0.101907
11.500000, 48.500000, -0.118701
12.500000, 48.500000, -0.058337
13.500000, 48.500000, 0.002021
14.500000, 48.500000, -0.008445
15.500000, 48.500000, -0.042521
16.500000, 48.500000, -0.087471
17.500000, 48.500000, -0.165045
18.500000, 48.500000, -0.242619
19.500000, 48.500000, -0.285485
20.500000, 48.500000, -0.316784
21.500000, 48.500000, -0.325934
22.500000, 48.500000, -0.268639
23.500000, 48.500000, -0.211345
24.500000, 48.500000, -0.088736
25.500000, 48.500000, 0.055641
26.500000, 48.500000, 0.151824
27.500000, 48.500000, 0.103419
28.500000, 48.500000, 0.055015
29.500000, 48.500000, 0.043843
30.500000, 48.500000, 0.045079
31.500000, 48.500000, 0.043693
32.500000, 48.500000, 0.034440
33.500000, 48.500000, 0.025190
34.500000, 48.500000, 0.019437
35.500000, 48.500000, 0.014851
36.500000, 48.500000, -0.009529
37.500000, 48.500000, -0.093293
38.500000, 48.500000, -0.177054
39.500000, 48.500000, -0.257868
40.500000, 48.500000, -0.337698
41.500000, 48.500000, -0.395860
42.500000, 48.500000, -0.389012
43.500000, 48.500000, -0.382165
44.500000, 48.500000, -0.332279
45.500000, 48.500000, -0.268046
